"","year","country","emissions_CDIAC","emissions_UNFCCC","consum_emissions_UNFCCC","transfers_UNFCCC"
"1291",1989,"ARGENTINA",31.931,31.931,NA,NA
"1292",1989,"AUSTRALIA",75.749,75.749,NA,NA
"1293",1989,"AUSTRIA",14.758,14.758,NA,NA
"1294",1989,"BELGIUM",29.305,29.305,NA,NA
"1295",1989,"BRAZIL",58.365,58.365,NA,NA
"1296",1989,"BULGARIA",23.654,23.654,NA,NA
"1297",1989,"CANADA",126.336,126.336,NA,NA
"1298",1989,"CHINA.(MAINLAND)",656.815,656.815,NA,NA
"1299",1989,"CROATIA",6.81612379664905,6.81612379664905,NA,NA
"1300",1989,"CYPRUS",1.184,1.184,NA,NA
"1301",1989,"CZECH.REPUBLIC",48.1567927763517,48.1567927763517,NA,NA
"1302",1989,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",63.927,63.927,NA,NA
"1303",1989,"DENMARK",13.304,13.304,NA,NA
"1304",1989,"ESTONIA",7.48647515768352,7.48647515768352,NA,NA
"1305",1989,"FINLAND",14.34,14.34,NA,NA
"1306",1989,"FRANCE.(INCLUDING.MONACO)",106.531,106.531,NA,NA
"1307",1989,"GERMANY",277.389,277.389,NA,NA
"1308",1989,"GREECE",20.23,20.23,NA,NA
"1309",1989,"HUNGARY",20.75,20.75,NA,NA
"1310",1989,"INDIA",180.787,180.787,NA,NA
"1311",1989,"INDONESIA",35.715,35.715,NA,NA
"1312",1989,"IRELAND",8.186,8.186,NA,NA
"1313",1989,"ITALY.(INCLUDING.SAN.MARINO)",111.51,111.51,NA,NA
"1314",1989,"JAPAN",279.67,279.67,NA,NA
"1315",1989,"LATVIA",4.4076010655665,4.4076010655665,NA,NA
"1316",1989,"LITHUANIA",7.21070163489211,7.21070163489211,NA,NA
"1317",1989,"LUXEMBOURG",2.634,2.634,NA,NA
"1318",1989,"MALTA",0.592,0.592,NA,NA
"1319",1989,"MEXICO",98.685,98.685,NA,NA
"1320",1989,"NETHERLANDS",44.478,44.478,NA,NA
"1321",1989,"POLAND",115.568,115.568,NA,NA
"1322",1989,"PORTUGAL",11.238,11.238,NA,NA
"1323",1989,"ROMANIA",58.397,58.397,NA,NA
"1324",1989,"RUSSIAN.FEDERATION",677.761782163221,677.761782163221,NA,NA
"1325",1989,"SAUDI.ARABIA",55.56,55.56,NA,NA
"1326",1989,"SLOVAKIA",15.3442072236483,15.3442072236483,NA,NA
"1327",1989,"SLOVENIA",5.07111265413133,5.07111265413133,NA,NA
"1328",1989,"SOUTH.AFRICA",93.021,93.021,NA,NA
"1329",1989,"SPAIN",61.814,61.814,NA,NA
"1330",1989,"SWEDEN",15.144,15.144,NA,NA
"1331",1989,"TURKEY",37.992,37.992,NA,NA
"1332",1989,"UNITED.KINGDOM",158.637,158.637,NA,NA
"1333",1989,"UNITED.STATES.OF.AMERICA",1351.263,1351.263,NA,NA
"1334",1990,"ARGENTINA",30.71,30.71,31.7090260063588,-0.999026006358772
"1335",1990,"AUSTRALIA",71.952,75.3650519732777,66.5138731917542,8.85117878152349
"1336",1990,"AUSTRIA",15.741,16.9262406749219,24.0432348262431,-7.11699415132123
"1337",1990,"BELGIUM",28.92,32.4751150991142,42.0419867934921,-9.56687169437792
"1338",1990,"BRAZIL",56.964,56.964,64.3792845798921,-7.41528457989212
"1339",1990,"BULGARIA",20.661,21.8972836131148,17.4587939195101,4.43848969360469
"1340",1990,"CANADA",118.675,125.283291514318,133.09168933787,-7.80839782355169
"1341",1990,"CHINA.(MAINLAND)",671.051,671.051,627.549783126376,43.5012168736247
"1342",1990,"CROATIA",6.81068993486543,6.36996824688425,5.80726131476414,0.562706932120103
"1343",1990,"CYPRUS",1.269,1.26279344010047,1.54147098896446,-0.278677548863997
"1344",1990,"CZECH.REPUBLIC",45.0338549855607,44.9492796483976,41.3212603018096,3.62801934658803
"1345",1990,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",66.767,66.767,NA,NA
"1346",1990,"DENMARK",13.698,14.6104179580813,16.8920522850137,-2.28163432693238
"1347",1990,"ESTONIA",7.01927259301544,10.0166027150701,8.52860071557031,1.48800199949979
"1348",1990,"FINLAND",14.111,15.4596537893256,21.8229547027549,-6.36330091342921
"1349",1990,"FRANCE.(INCLUDING.MONACO)",102.436,108.199100165522,135.579691239214,-27.380591073692
"1350",1990,"GERMANY",276.447,284.406578156869,324.357616059507,-39.9510379026377
"1351",1990,"GREECE",20.256,22.6522404133309,26.2669954783254,-3.61475506499454
"1352",1990,"HUNGARY",18.984,19.667647127176,24.1917545008349,-4.52410737365881
"1353",1990,"INDIA",188.322,188.322,186.419232055618,1.90276794438191
"1354",1990,"INDONESIA",40.787,40.787,38.9977153648595,1.78928463514051
"1355",1990,"IRELAND",8.52,8.84934198215866,10.7541166575647,-1.90477467540605
"1356",1990,"ITALY.(INCLUDING.SAN.MARINO)",113.867,118.628903277119,153.020217755428,-34.3913144783092
"1357",1990,"JAPAN",298.415,311.445888381723,356.980035811702,-45.5341474299789
"1358",1990,"LATVIA",4.13253937384994,5.19986992452838,5.71186606552455,-0.511996140996169
"1359",1990,"LITHUANIA",6.76070905147715,9.76664592617484,10.9675231610581,-1.20087723488329
"1360",1990,"LUXEMBOURG",2.728,3.26154249416868,3.26154249416868,0
"1361",1990,"MALTA",0.594,0.50948625279244,0.796930628000774,-0.287444375208334
"1362",1990,"MEXICO",85.708,85.708,86.3373327067844,-0.629332706784368
"1363",1990,"NETHERLANDS",43.197,43.4595760922832,54.3441641361644,-10.8845880438812
"1364",1990,"POLAND",100.463,102.295861173873,87.558801487127,14.7370596867458
"1365",1990,"PORTUGAL",11.507,12.2850924352334,14.2341154195517,-1.9490229843183
"1366",1990,"ROMANIA",43.322,48.6174656307814,44.7974431933428,3.82002243743853
"1367",1990,"RUSSIAN.FEDERATION",635.465235899299,683.782768527896,549.855705828596,133.927062699299
"1368",1990,"SAUDI.ARABIA",59.435,59.435,55.1154303769383,4.31956962306167
"1369",1990,"SLOVAKIA",14.3491450144393,16.8683118260861,19.7993081297672,-2.93099630368108
"1370",1990,"SLOVENIA",5.0670699274917,4.03711175112679,4.26597656050256,-0.228864809375768
"1371",1990,"SOUTH.AFRICA",87.209,87.209,61.6156103946018,25.5933896053982
"1372",1990,"SPAIN",59.612,62.0928024489277,71.9740156069394,-9.88121315801174
"1373",1990,"SWEDEN",14.166,15.5952071981771,23.2472281647551,-7.65202096657798
"1374",1990,"TURKEY",39.776,38.6353836924548,56.6332799786473,-17.9978962861925
"1375",1990,"UNITED.KINGDOM",151.596,161.435403323721,179.558219915679,-18.1228165919582
"1376",1990,"UNITED.STATES.OF.AMERICA",1315.396,1392.08676989514,1372.30198571768,19.7847841774585
"1377",1991,"ARGENTINA",31.912,31.912,33.5168732144609,-1.60487321446094
"1378",1991,"AUSTRALIA",71.332,75.7615460688743,66.726429572323,9.03511649655123
"1379",1991,"AUSTRIA",16.809,17.9044900698606,24.5121006054054,-6.6076105355448
"1380",1991,"BELGIUM",30.259,33.1458940402607,42.1360911765583,-8.99019713629762
"1381",1991,"BRAZIL",59.812,59.812,66.0343907485335,-6.22239074853348
"1382",1991,"BULGARIA",15.865,16.7819602207276,12.2081253240772,4.57383489665048
"1383",1991,"CANADA",116.384,122.851145801555,132.691268618728,-9.84012281717294
"1384",1991,"CHINA.(MAINLAND)",704.81,704.81,648.586197541097,56.2238024589024
"1385",1991,"CROATIA",4.81739953299742,4.73838230745076,4.32732070289342,0.41106160455734
"1386",1991,"CYPRUS",1.293,1.38379773211099,1.56805184603639,-0.184254113925393
"1387",1991,"CZECH.REPUBLIC",41.5309774586876,42.0797850627355,36.5948363818463,5.48494868088923
"1388",1991,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",68.488,68.488,NA,NA
"1389",1991,"DENMARK",16.436,17.5255128311437,17.8860974488185,-0.360584617674853
"1390",1991,"ESTONIA",6.76559294300041,9.19636586849829,8.5916322401554,0.604733628342878
"1391",1991,"FINLAND",14.644,15.0288321528115,20.1559309280783,-5.12709877526683
"1392",1991,"FRANCE.(INCLUDING.MONACO)",106.525,114.79794115942,138.634089336898,-23.8361481774775
"1393",1991,"GERMANY",253.606,274.218156681268,310.687440900251,-36.4692842189824
"1394",1991,"GREECE",20.197,22.5895371425692,25.8957822907667,-3.30624514819747
"1395",1991,"HUNGARY",18.158,18.6890340405231,22.0714372831109,-3.38240324258777
"1396",1991,"INDIA",201.214,201.214,194.232512014247,6.98148798575323
"1397",1991,"INDONESIA",49.013,49.013,44.8022798428395,4.21072015716054
"1398",1991,"IRELAND",8.569,9.06286068018698,11.1622255023114,-2.09936482212444
"1399",1991,"ITALY.(INCLUDING.SAN.MARINO)",115.597,118.492471236241,151.404911724138,-32.9124404878975
"1400",1991,"JAPAN",299.941,313.88413333022,361.064826642202,-47.180693311982
"1401",1991,"LATVIA",3.98318755311075,4.77031103844892,5.24575541260339,-0.475444374154478
"1402",1991,"LITHUANIA",6.51637400346396,10.3413091041731,11.8156223802837,-1.47431327611056
"1403",1991,"LUXEMBOURG",2.895,3.40391920876492,3.40391920876492,0
"1404",1991,"MALTA",0.566,0.557384201800146,0.815949235872197,-0.258565034072051
"1405",1991,"MEXICO",89.003,89.003,90.8352174310085,-1.83221743100857
"1406",1991,"NETHERLANDS",45.038,44.8250423532015,55.7465990549173,-10.9215567017158
"1407",1991,"POLAND",98.617,101.733579669142,91.7774339198524,9.95614574928992
"1408",1991,"PORTUGAL",11.981,12.7424590941608,14.7644544637153,-2.02199536955448
"1409",1991,"ROMANIA",37.505,39.888942946081,36.2511980974353,3.63774484864561
"1410",1991,"RUSSIAN.FEDERATION",612.499238140491,643.71706464356,554.982956900369,88.7341077431905
"1411",1991,"SAUDI.ARABIA",73.021,73.021,67.0999401694762,5.92105983052386
"1412",1991,"SLOVAKIA",13.2330225413124,14.5657537493119,15.4650457347178,-0.899291985405878
"1413",1991,"SLOVENIA",3.58408627258203,3.76099542091496,4.08172635057557,-0.320730929660607
"1414",1991,"SOUTH.AFRICA",90.706,90.706,66.7161440034305,23.9898559965695
"1415",1991,"SPAIN",61.531,64.7325246302803,73.4104601163395,-8.67793548605916
"1416",1991,"SWEDEN",14.051,15.6764341655543,22.9107414727068,-7.23430730715253
"1417",1991,"TURKEY",40.529,40.5419452035201,55.818669412788,-15.2767242092678
"1418",1991,"UNITED.KINGDOM",154.569,163.297848635695,181.147555841414,-17.8497072057187
"1419",1991,"UNITED.STATES.OF.AMERICA",1315.076,1378.40546719486,1350.56133822651,27.8441289683506
"1420",1992,"ARGENTINA",33.119,33.119,35.6300066857425,-2.51100668574255
"1421",1992,"AUSTRALIA",73.103,77.1097586314428,67.4293460926405,9.68041253880227
"1422",1992,"AUSTRIA",15.459,16.4028946326211,24.9649006610534,-8.5620060284323
"1423",1992,"BELGIUM",30.534,32.7262518686683,46.5690503672329,-13.8427984985647
"1424",1992,"BRAZIL",60.187,60.187,65.9583057034556,-5.77130570345562
"1425",1992,"BULGARIA",14.851,15.8028946470077,11.6293674960309,4.17352715097685
"1426",1992,"CANADA",120.155,126.745725660113,136.449243674969,-9.70351801485576
"1427",1992,"CHINA.(MAINLAND)",735.201,735.201,694.76741957256,40.433580427439
"1428",1992,"CROATIA",4.574,4.56190824602823,4.96434427540687,-0.402436029378628
"1429",1992,"CYPRUS",1.439,1.47740785137075,1.88943861771355,-0.412030766342797
"1430",1992,"CZECH.REPUBLIC",37.815,38.15954897007,38.7823186294763,-0.622769659406302
"1431",1992,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",69.652,69.652,NA,NA
"1432",1992,"DENMARK",14.814,15.9614864440359,18.7252508770195,-2.76376443298355
"1433",1992,"ESTONIA",6.271,6.60715194739627,7.02560480889181,-0.418452861495545
"1434",1992,"FINLAND",12.946,14.7966744856331,27.7440953854255,-12.9474208997924
"1435",1992,"FRANCE.(INCLUDING.MONACO)",99.76,112.014103102493,149.057566930907,-37.0434638284139
"1436",1992,"GERMANY",243.244,261.343279155876,326.560004551972,-65.2167253960961
"1437",1992,"GREECE",20.589,23.044954780287,28.1846948964196,-5.13974011613262
"1438",1992,"HUNGARY",16.468,16.7540392262804,24.9075620329976,-8.15352280671723
"1439",1992,"INDIA",213.699,213.699,209.158479275767,4.54052072423249
"1440",1992,"INDONESIA",55.243,55.243,51.1283849744565,4.11461502554351
"1441",1992,"IRELAND",8.46,9.02679045782396,11.5315006276968,-2.50471016987289
"1442",1992,"ITALY.(INCLUDING.SAN.MARINO)",114.681,118.413638123255,164.051394084299,-45.637755961044
"1443",1992,"JAPAN",306.245,316.196619168732,383.903677978749,-67.7070588100179
"1444",1992,"LATVIA",3.692,3.82184008357697,4.87168609225298,-1.04984600867601
"1445",1992,"LITHUANIA",6.04,5.7894570118509,13.7564948972147,-7.9670378853638
"1446",1992,"LUXEMBOURG",2.883,3.34120781658443,3.34120781658443,0
"1447",1992,"MALTA",0.557,0.585891981358033,0.884654318006887,-0.298762336648853
"1448",1992,"MEXICO",89.637,89.637,92.837420015284,-3.20042001528415
"1449",1992,"NETHERLANDS",44.239,44.300242725392,63.0835104493958,-18.7832677240037
"1450",1992,"POLAND",96.738,99.1355838573929,93.9753134172293,5.1602704401636
"1451",1992,"PORTUGAL",13.143,13.9084470001442,16.4369240957164,-2.52847709557225
"1452",1992,"ROMANIA",33.614,36.0370774210588,32.4836924374818,3.55338498357702
"1453",1992,"RUSSIAN.FEDERATION",567.723,530.090018960448,206.838023160655,323.251995799792
"1454",1992,"SAUDI.ARABIA",77.866,77.866,71.6159746903756,6.25002530962441
"1455",1992,"SLOVAKIA",12.049,13.3468412360515,14.7745113149394,-1.42767007888787
"1456",1992,"SLOVENIA",3.403,3.73661978289128,5.11836378337452,-1.38174400048324
"1457",1992,"SOUTH.AFRICA",83.944,83.944,62.4833057791497,21.4606942208503
"1458",1992,"SPAIN",63.791,67.0890504894015,79.1873045836429,-12.0982540942414
"1459",1992,"SWEDEN",13.915,15.6148294551379,25.5238403956902,-9.90901094055233
"1460",1992,"TURKEY",41.753,42.0782134027875,64.6548461617352,-22.5766327589477
"1461",1992,"UNITED.KINGDOM",151.675,158.79586758187,185.307543605729,-26.5116760238591
"1462",1992,"UNITED.STATES.OF.AMERICA",1339.27,1407.41847607828,1400.48367103422,6.93480504405443
"1463",1993,"ARGENTINA",32.345,32.345,34.5261264916634,-2.18112649166343
"1464",1993,"AUSTRALIA",75.669,78.2763050050881,67.746587933326,10.5297170717621
"1465",1993,"AUSTRIA",15.581,16.5071418939952,23.9277971354699,-7.42065524147478
"1466",1993,"BELGIUM",29.357,32.4541832303367,44.076765688275,-11.6225824579384
"1467",1993,"BRAZIL",62.923,62.923,68.1558443908919,-5.23284439089194
"1468",1993,"BULGARIA",18.565,15.9516814768125,12.4296652948716,3.52201618194092
"1469",1993,"CANADA",121.534,126.606414380249,132.930468447999,-6.32405406774973
"1470",1993,"CHINA.(MAINLAND)",785.027,785.027,741.806997600345,43.2200023996553
"1471",1993,"CROATIA",4.48,4.68627452785995,4.98790387279355,-0.301629344933609
"1472",1993,"CYPRUS",1.496,1.5489846923519,1.69525282229528,-0.146268129943383
"1473",1993,"CZECH.REPUBLIC",36.279,37.0536164382916,35.0130101494218,2.04060628886982
"1474",1993,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",71.486,71.486,NA,NA
"1475",1993,"DENMARK",15.562,16.5787991524579,18.1681527972652,-1.58935364480734
"1476",1993,"ESTONIA",5.122,5.13129964903792,5.1950542125344,-0.0637545634964836
"1477",1993,"FINLAND",13.745,15.3176758339673,22.8420269368677,-7.5243511029004
"1478",1993,"FRANCE.(INCLUDING.MONACO)",98.135,106.096657645494,137.774233052959,-31.6775754074653
"1479",1993,"GERMANY",239.336,258.920297527836,314.614570146903,-55.6942726190672
"1480",1993,"GREECE",20.647,22.8554329345423,26.8525587481277,-3.99712581358534
"1481",1993,"HUNGARY",16.883,17.0209907868289,22.883611607083,-5.86262082025407
"1482",1993,"INDIA",222.061,222.061,211.835562245261,10.2254377547388
"1483",1993,"INDONESIA",59.613,59.613,53.8275425166868,5.78545748331315
"1484",1993,"IRELAND",8.529,9.06299424749722,10.95571092637,-1.89271667887283
"1485",1993,"ITALY.(INCLUDING.SAN.MARINO)",112.331,116.585747021506,150.411972719192,-33.8262256976862
"1486",1993,"JAPAN",302.222,314.104025162228,376.412804324668,-62.3087791624407
"1487",1993,"LATVIA",3.302,3.20338757902365,3.86456158833482,-0.661174009311172
"1488",1993,"LITHUANIA",4.771,4.46422257300311,8.19432802469291,-3.73010545168981
"1489",1993,"LUXEMBOURG",2.942,3.37442608368608,3.37442608368608,0
"1490",1993,"MALTA",0.728,0.584789048374955,0.858964850555443,-0.274175802180488
"1491",1993,"MEXICO",90.114,90.114,93.0914275104868,-2.97742751048675
"1492",1993,"NETHERLANDS",44.942,45.5001270227728,58.7582064147929,-13.2580793920201
"1493",1993,"POLAND",96.33,99.2898890353785,91.3059124602464,7.983976575132
"1494",1993,"PORTUGAL",12.766,13.5535334412236,16.0569666200903,-2.50343317886668
"1495",1993,"ROMANIA",32.915,33.6363786676413,30.4092754850182,3.2271031826231
"1496",1993,"RUSSIAN.FEDERATION",529.371,503.246582615048,299.611922240141,203.634660374907
"1497",1993,"SAUDI.ARABIA",85.579,85.579,79.5552575657931,6.02374243420697
"1498",1993,"SLOVAKIA",11.694,12.6485192337595,13.7142050887154,-1.06568585495585
"1499",1993,"SLOVENIA",3.59,3.83580690967666,4.79330908890872,-0.957502179232065
"1500",1993,"SOUTH.AFRICA",87.566,87.566,63.3957755106129,24.1702244893871
"1501",1993,"SPAIN",59.791,64.7525403964992,73.7500092310451,-8.99746883454591
"1502",1993,"SWEDEN",14.114,15.585710203748,23.6108149192667,-8.02510471551869
"1503",1993,"TURKEY",43.397,44.4204907978623,60.2482124866533,-15.827721688791
"1504",1993,"UNITED.KINGDOM",148.776,155.049202332907,175.86215366845,-20.8129513355423
"1505",1993,"UNITED.STATES.OF.AMERICA",1372.493,1437.69403523732,1419.5170519538,18.1769832835173
"1506",1994,"ARGENTINA",33.638,33.638,35.7085200189605,-2.07052001896051
"1507",1994,"AUSTRALIA",75.867,79.5239994599285,69.9872739419167,9.53672551801176
"1508",1994,"AUSTRIA",15.57,16.6149249762887,23.8596733008131,-7.24474832452438
"1509",1994,"BELGIUM",30.634,33.6793005419154,44.0767063181672,-10.3974057762517
"1510",1994,"BRAZIL",66.036,66.036,72.0024155537627,-5.96641555376272
"1511",1994,"BULGARIA",14.82,15.3632851304967,11.3410268326822,4.02225829781452
"1512",1994,"CANADA",124.613,130.520956562895,134.377602398429,-3.85664583553421
"1513",1994,"CHINA.(MAINLAND)",833.99,833.99,739.834535264858,94.1554647351419
"1514",1994,"CROATIA",4.602,4.50281811323776,4.87317266981401,-0.37035455657625
"1515",1994,"CYPRUS",1.537,1.61432033329058,1.69751827043681,-0.083197937146229
"1516",1994,"CZECH.REPUBLIC",34.375,34.5946008277942,33.0107273482787,1.58387347951547
"1517",1994,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",70.805,70.805,NA,NA
"1518",1994,"DENMARK",16.635,17.6565802351346,18.7027514744677,-1.04617123933306
"1519",1994,"ESTONIA",4.998,5.36704771679752,4.90197044712126,0.465077269676256
"1520",1994,"FINLAND",15.605,16.7630433084016,21.0970216123512,-4.33397830394956
"1521",1994,"FRANCE.(INCLUDING.MONACO)",92.199,106.142055938612,136.026064470832,-29.8840085322199
"1522",1994,"GERMANY",236.04,254.499230771867,307.493452515699,-52.994221743831
"1523",1994,"GREECE",21.246,23.4708418895409,26.9254399527102,-3.45459806316931
"1524",1994,"HUNGARY",16.06,16.5694761170813,20.9899072029731,-4.42043108589182
"1525",1994,"INDIA",235.869,235.869,223.639561624057,12.2294383759425
"1526",1994,"INDONESIA",60.38,60.38,54.9709655460425,5.40903445395745
"1527",1994,"IRELAND",8.909,9.39473815574124,11.1589867881151,-1.76424863237384
"1528",1994,"ITALY.(INCLUDING.SAN.MARINO)",111.093,114.602614043301,145.589264385823,-30.9866503425216
"1529",1994,"JAPAN",320.121,330.420426729814,396.661225617214,-66.2407988874004
"1530",1994,"LATVIA",3.086,2.79137222699354,3.63466956154251,-0.843297334548965
"1531",1994,"LITHUANIA",4.734,4.29871029202983,7.26767613783388,-2.96896584580406
"1532",1994,"LUXEMBOURG",2.779,3.15234426827356,3.15234426827356,0
"1533",1994,"MALTA",0.665,0.615204963230205,0.892306585782432,-0.277101622552227
"1534",1994,"MEXICO",94.937,94.937,97.0849620912196,-2.14796209121954
"1535",1994,"NETHERLANDS",45.081,45.4893481791089,57.5935917900611,-12.1042436109521
"1536",1994,"POLAND",91.067,98.0984040511184,87.9289741054791,10.1694299456393
"1537",1994,"PORTUGAL",12.972,13.7336434228402,16.233308585826,-2.49966516298584
"1538",1994,"ROMANIA",31.474,33.059036382233,28.407576522992,4.65145985924098
"1539",1994,"RUSSIAN.FEDERATION",463.903,445.086198595028,317.785021396722,127.301177198306
"1540",1994,"SAUDI.ARABIA",84.27,84.27,78.4612730876632,5.80872691233674
"1541",1994,"SLOVAKIA",11.023,11.8936788845509,11.9488827302263,-0.0552038456753632
"1542",1994,"SLOVENIA",3.638,3.8724881297916,4.53954586090775,-0.667057731116145
"1543",1994,"SOUTH.AFRICA",92.058,92.058,67.8706733094811,24.1873266905188
"1544",1994,"SPAIN",63.65,68.0817869066174,74.6470330035649,-6.56524609694753
"1545",1994,"SWEDEN",14.97,16.2561392109843,23.3270960600375,-7.07095684905322
"1546",1994,"TURKEY",42.773,43.9448382930295,54.8063095470241,-10.8614712539945
"1547",1994,"UNITED.KINGDOM",149.061,153.400957414817,173.769528669488,-20.3685712546712
"1548",1994,"UNITED.STATES.OF.AMERICA",1390.367,1461.35468887092,1446.25947563164,15.0952132392817
"1549",1995,"ARGENTINA",33.419,33.419,35.1321185346583,-1.71311853465828
"1550",1995,"AUSTRALIA",76.886,82.5809023217824,71.6166377223463,10.9642645994361
"1551",1995,"AUSTRIA",16.315,17.4465174866979,24.9385061240568,-7.49198863735888
"1552",1995,"BELGIUM",30.632,33.9311202098825,45.1873720518574,-11.2562518419748
"1553",1995,"BRAZIL",70.452,70.452,78.2051895902242,-7.75318959022418
"1554",1995,"BULGARIA",15.818,15.8414514652442,11.7509418397936,4.09050962545055
"1555",1995,"CANADA",127.496,133.991764436808,136.677156634315,-2.68539219750653
"1556",1995,"CHINA.(MAINLAND)",905.45,905.45,806.848219221453,98.6017807785472
"1557",1995,"CROATIA",4.803,4.69807805480314,5.29920698282841,-0.601128928025271
"1558",1995,"CYPRUS",1.514,1.57660869432796,1.75387309552968,-0.177264401201729
"1559",1995,"CZECH.REPUBLIC",33.72,35.1825803419893,33.077270663806,2.10530967818325
"1560",1995,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",70.725,70.725,NA,NA
"1561",1995,"DENMARK",15.591,16.7909748558638,18.4742548863618,-1.68328003049798
"1562",1995,"ESTONIA",4.589,4.91207077991441,4.63105273990308,0.281018040011324
"1563",1995,"FINLAND",14.375,15.801393328689,20.2216883861473,-4.42029505745826
"1564",1995,"FRANCE.(INCLUDING.MONACO)",95.205,107.931792291763,138.906439401589,-30.9746471098262
"1565",1995,"GERMANY",235.645,254.054865578757,308.994952993672,-54.9400874149151
"1566",1995,"GREECE",21.484,23.5921737139913,27.3838025190066,-3.79162880501523
"1567",1995,"HUNGARY",16.463,16.5970041401975,20.0812892375405,-3.48428509734293
"1568",1995,"INDIA",250.899,250.899,235.694495870541,15.2045041294587
"1569",1995,"INDONESIA",61.342,61.342,56.4218668082232,4.92013319177673
"1570",1995,"IRELAND",8.988,9.61586842137305,11.3756369851817,-1.75976856380865
"1571",1995,"ITALY.(INCLUDING.SAN.MARINO)",117.394,121.436593379141,150.869722415985,-29.4331290368442
"1572",1995,"JAPAN",322.813,333.975798523435,405.466385819913,-71.4905872964781
"1573",1995,"LATVIA",2.629,2.46598323247845,3.35738734159281,-0.89140410911436
"1574",1995,"LITHUANIA",4.419,4.11087954958914,7.08907098029566,-2.97819143070651
"1575",1995,"LUXEMBOURG",2.268,2.51366718684232,2.51366718684232,0
"1576",1995,"MALTA",0.58,0.603992146230672,0.924237857331288,-0.320245711100617
"1577",1995,"MEXICO",89.526,89.526,85.0556225528926,4.47037744710741
"1578",1995,"NETHERLANDS",45.897,46.5987832980474,58.9524906848789,-12.3537073868315
"1579",1995,"POLAND",93.862,98.5195484518832,86.9147627446715,11.6047857072117
"1580",1995,"PORTUGAL",14.16,14.8323934586648,17.2675590346364,-2.43516557597155
"1581",1995,"ROMANIA",34.661,34.4749992791181,28.6996116838398,5.77538759527829
"1582",1995,"RUSSIAN.FEDERATION",445.681,431.262958973709,311.283563628483,119.979395345227
"1583",1995,"SAUDI.ARABIA",64.427,64.427,61.2949236416613,3.13207635833869
"1584",1995,"SLOVAKIA",11.485,12.1655575159692,12.5373540301199,-0.371796514150729
"1585",1995,"SLOVENIA",3.928,4.09690694469537,4.9414758646568,-0.844568919961435
"1586",1995,"SOUTH.AFRICA",96.389,96.389,70.0397261971735,26.3492738028265
"1587",1995,"SPAIN",65.888,71.7412752651345,77.6972825773875,-5.95600731225299
"1588",1995,"SWEDEN",15.041,16.0937145066206,23.0290745025669,-6.93535999594632
"1589",1995,"TURKEY",46.898,47.5128524213136,58.573428457795,-11.0605760364814
"1590",1995,"UNITED.KINGDOM",146.706,151.119503057175,172.684217513201,-21.5647144560259
"1591",1995,"UNITED.STATES.OF.AMERICA",1401.148,1478.33177411803,1463.34392511906,14.9878489989756
"1592",1996,"ARGENTINA",35.238,35.238,37.1656527259391,-1.92765272593906
"1593",1996,"AUSTRALIA",82.422,84.4771459117862,73.4502948472374,11.0268510645488
"1594",1996,"AUSTRIA",17.242,18.3857246325185,26.9196663540934,-8.53394172157491
"1595",1996,"BELGIUM",32.195,35.0311382422653,44.9533870191189,-9.92224877685364
"1596",1996,"BRAZIL",77.661,77.661,86.3723495747264,-8.71134957472638
"1597",1996,"BULGARIA",15.424,15.9377532750985,12.3359770228267,3.60177625227181
"1598",1996,"CANADA",130.751,138.457261506758,139.467065787516,-1.00980428075846
"1599",1996,"CHINA.(MAINLAND)",944.393,944.393,841.498700741511,102.894299258488
"1600",1996,"CROATIA",5.05,4.87046069019706,5.53970633453666,-0.669245644339606
"1601",1996,"CYPRUS",1.572,1.67047978829085,2.06471757814582,-0.394237789854967
"1602",1996,"CZECH.REPUBLIC",34.216,36.3633727494426,33.0540177184358,3.30935503100677
"1603",1996,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",69.998,69.998,NA,NA
"1604",1996,"DENMARK",19.684,20.4452284644827,19.945642375025,0.499586089457711
"1605",1996,"ESTONIA",5.13,5.10595143534684,4.95004096854527,0.155910466801571
"1606",1996,"FINLAND",16.712,17.3851565922879,20.1368598522256,-2.75170325993771
"1607",1996,"FRANCE.(INCLUDING.MONACO)",102.34,111.436379656015,139.470141803138,-28.0337621471229
"1608",1996,"GERMANY",242.6,259.788067617382,303.918320148911,-44.1302525315294
"1609",1996,"GREECE",21.882,24.1611622724567,26.945515591057,-2.78435331860029
"1610",1996,"HUNGARY",16.924,16.9879758843066,18.8375216786995,-1.84954579439297
"1611",1996,"INDIA",273.309,273.309,252.339435432502,20.9695645674978
"1612",1996,"INDONESIA",69.073,69.073,62.8362336447048,6.23676635529517
"1613",1996,"IRELAND",9.52,10.05457118814,13.353292099934,-3.29872091179394
"1614",1996,"ITALY.(INCLUDING.SAN.MARINO)",116.125,119.624280250466,142.278416798523,-22.6541365480571
"1615",1996,"JAPAN",328.718,337.495042548933,402.083271050424,-64.5882285014909
